年;月;日;时;分;秒;纬;经;mw
1985;9;20;5;53;53;36.25;71.11;4.56
1985;8;1;4;17;15;36.36;71.25;5.14
1985;8;2;3;20;39;36.09;70.86;4.9
1985;8;16;8;12;34;38.38;73.37;4.9
1985;8;22;6;20;34;36.1;70.95;4.9
1985;7;29;8;29;10;36.24;71.16;5.37
1985;7;30;2;49;42;36.24;71.07;4.79
1982;10;8;18;59;17;37.15;71.65;5.17
1981;3;2;2;26;56;36.45;71.41;4.74
1975;7;8;12;4;38;21.38;94.63;6.97
1973;3;7;7;7;41;36.44;71.38;4.84
1968;5;14;2;41;14;36.29;70.97;4.95
1946;6;24;4;11;23;42.5;75.0;5.5
1906;8;31;14;57;30;27.0;97.0;7.0
1997;8;5;23;48;56;24.32;94.6;4.32
1996;1;14;0;36;3;36.83;71.28;3.63
1996;5;19;17;17;31;25.71;96.06;3.76
1996;7;31;17;41;27;35.81;70.82;4.09
1996;10;1;8;43;14;26.69;94.55;4.3
1996;12;1;20;38;48;36.21;71.38;3.76
1996;12;26;7;15;31;36.75;72.2;4.09
1997;1;28;10;17;1;37.33;71.29;2.93
1997;3;6;3;48;16;36.62;72.33;3.65
1997;10;25;9;19;52;25.09;95.06;3.98
1997;10;30;21;6;34;37.16;72.65;4.09
1997;12;2;11;6;11;25.04;95.11;4.21
1997;12;29;9;8;20;23.54;94.7;4.44
1998;3;12;21;3;35;36.92;70.3;3.54
1998;9;3;0;24;12;36.16;69.3;3.63
1998;9;13;0;54;55;37.84;72.65;4.09
1998;9;28;4;7;48;37.26;70.86;3.87
1998;12;22;2;24;48;35.93;70.29;4.79
1999;8;4;21;21;12;37.29;72.98;4.44
1999;3;29;12;41;46;23.14;94.26;4.63
1999;8;1;0;38;39;21.73;94.76;3.65
1999;8;26;8;27;4;37.93;73.44;4.19
2000;1;23;0;33;30;22.69;92.47;4.32
2000;8;10;11;28;23;35.97;70.69;4.44
2001;4;18;19;29;1;36.3;71.2;4.67
2010;12;23;0;18;49;26.19;95.62;3.65
2002;3;27;23;24;32;36.04;69.53;3.63
2000;7;4;22;21;7;24.11;90.67;4.52
2001;6;23;7;49;55;36.78;72.2;3.63
2001;6;15;21;47;46;25.31;93.88;3.54
2001;10;11;6;2;14;37.44;71.57;4.09
2002;8;16;1;33;33;36.3;71.41;4.41
2002;8;20;14;54;8;36.41;71.3;3.98
2001;4;15;15;49;57;25.14;94.92;3.44
2002;1;9;6;54;22;24.67;90.49;3.65
2002;4;6;16;38;27;21.86;93.68;3.44
2002;6;24;20;42;4;36.41;71.24;3.75
2002;6;29;12;27;24;36.5;71.4;4.3
2002;11;3;3;43;37;34.95;74.53;4.52
2002;11;3;15;30;52;23.06;93.58;4.09
2002;12;1;3;59;10;38.3;73.28;4.32
2003;1;18;14;55;26;36.84;71.48;4.09
2003;3;2;0;28;50;20.47;94.54;3.76
2003;3;30;13;18;52;20.16;95.07;4.44
2003;6;16;14;59;41;22.54;93.96;3.44
2003;8;20;6;57;26;36.94;71.53;3.54
2003;10;20;18;26;5;22.64;94.31;3.65
2004;2;18;15;55;15;37.38;71.9;3.76
2004;3;12;20;35;6;38.13;73.77;4.19
2004;3;23;17;28;45;23.52;94.46;3.44
2004;4;10;17;12;56;36.42;71.57;4.44
2004;4;17;20;23;33;37.18;72.13;4.44
2004;5;2;1;14;15;23.25;94.2;3.98
2005;7;30;7;43;56;37.0;71.43;3.54
2004;8;7;21;24;58;36.79;71.06;3.76
2005;4;12;14;12;7;22.42;94.06;4.67
2005;4;23;23;31;31;35.89;70.97;4.09
2005;12;25;12;58;3;36.43;71.14;3.86
2006;1;25;9;22;5;19.64;94.85;4.09
2005;4;2;1;41;6;37.08;71.2;4.19
2005;7;9;4;11;15;22.82;93.61;3.87
2006;8;17;1;16;21;35.97;70.44;3.4
2006;2;26;19;16;60;23.62;94.24;3.65
2007;1;30;1;34;37;35.91;74.09;3.22
2008;4;4;0;13;4;36.33;71.44;4.32
2008;5;12;18;14;56;35.93;70.89;4.21
2008;6;22;4;18;46;36.6;71.37;3.86
2008;8;14;1;11;59;36.35;71.57;3.63
2007;3;1;3;40;58;25.21;95.17;3.63
2008;11;20;21;41;25;36.57;71.04;3.05
2008;9;11;1;8;48;37.34;71.23;4.44
2007;4;5;8;42;14;24.88;95.08;4.56
2009;2;22;13;23;49;36.29;74.39;3.98
2009;3;26;14;22;52;36.62;70.54;3.76
2007;6;10;10;58;15;36.23;71.36;4.21
2009;3;9;3;26;2;36.41;71.1;3.98
2009;3;19;6;58;1;36.64;71.17;3.87
2009;4;17;13;8;3;36.66;70.84;4.09
2007;10;16;18;2;4;36.41;71.44;4.56
2008;1;1;22;6;0;37.46;71.88;3.98
2008;1;7;7;35;37;37.05;71.5;4.21
2009;5;10;16;50;43;37.66;71.7;3.98
2009;6;10;0;56;17;36.29;69.65;3.65
2008;3;28;11;37;51;36.36;71.6;4.67
2009;6;25;1;24;2;22.78;94.02;3.76
2009;8;27;10;40;5;36.5;71.03;3.87
2009;8;8;11;56;24;36.38;71.29;3.76
2009;10;22;11;52;57;36.31;71.13;3.87
2009;12;25;5;51;37;36.36;71.2;4.79
2010;1;22;22;8;10;36.31;71.33;4.19
2010;2;28;11;45;49;36.39;70.91;4.21
2010;2;25;13;5;22;37.17;71.83;3.44
2010;3;10;23;14;29;36.11;70.64;3.65
2010;4;5;6;20;53;36.31;69.82;3.87
2010;4;19;19;12;56;36.26;70.97;4.09
2010;4;21;9;43;27;36.46;71.35;3.98
2010;2;22;14;30;41;36.6;71.28;4.21
2010;3;25;0;45;46;36.29;71.02;3.76
2010;6;1;21;26;19;36.03;70.89;3.44
2010;6;12;20;21;59;24.51;94.59;4.44
2010;6;20;9;36;6;36.29;70.97;4.32
2010;4;4;15;38;38;36.98;71.23;3.54
2010;4;9;19;3;9;36.36;69.27;3.54
2010;5;9;1;21;17;36.4;70.88;3.87
2010;7;19;0;29;51;36.39;71.24;3.98
2010;7;16;23;31;34;35.98;70.59;3.65
2010;7;26;6;18;3;36.28;70.53;4.09
2010;7;29;20;3;29;36.13;71.33;3.76
2010;7;26;22;58;14;36.58;70.87;3.87
2010;6;28;11;26;50;25.12;94.51;4.19
2010;6;4;4;32;20;36.45;70.65;3.54
2010;9;5;17;58;39;36.05;70.31;4.44
2010;9;27;1;37;48;36.31;70.57;4.19
2010;7;10;22;15;4;36.23;70.41;3.33
2010;10;13;4;16;24;25.27;94.99;3.76
2010;8;2;23;42;2;36.34;70.69;3.87
2010;9;21;7;11;28;19.98;94.61;3.76
2010;9;4;16;11;16;37.87;71.83;3.98
2010;9;7;23;32;60;36.36;71.0;3.65
2010;9;15;1;7;46;36.81;70.75;4.19
2010;9;22;3;52;29;38.19;73.64;3.76
2010;10;2;22;16;27;36.47;71.13;3.54
2010;11;1;13;0;26;25.02;94.66;3.76
2010;11;6;15;7;31;36.19;71.27;3.65
2010;12;9;22;12;8;36.12;71.19;3.76
2010;11;18;1;21;32;23.49;94.19;3.98
2010;11;1;22;18;47;36.14;71.4;4.09
2010;11;3;11;52;57;36.26;71.32;3.65
2010;11;24;5;49;52;36.63;71.09;4.09
2010;11;7;23;29;7;36.61;70.9;3.87
2009;2;21;11;13;16;22.73;94.57;4.09
2011;1;3;11;14;21;21.82;94.69;3.87
2011;2;6;16;53;56;36.37;71.42;4.09
2011;2;9;15;10;26;36.19;71.21;4.09
2011;2;24;15;45;25;36.4;71.24;3.76
2011;3;5;1;44;48;36.61;71.14;3.44
2011;2;4;14;6;40;24.58;94.67;4.09
2011;1;6;18;59;3;36.65;71.04;3.44
2011;1;8;10;10;11;36.16;71.06;3.54
2011;1;9;1;53;23;36.4;70.8;3.76
2011;1;10;5;48;4;36.66;70.24;3.65
2011;1;18;17;19;3;36.79;70.86;3.54
2011;1;22;3;3;49;36.42;70.95;3.87
2011;2;6;10;49;41;36.26;71.26;3.87
2011;2;8;3;48;20;36.6;70.77;3.54
2011;2;15;5;33;2;36.74;71.25;3.87
2011;2;27;3;13;53;36.49;71.22;3.65
2011;4;7;15;53;14;23.1;93.87;3.76
2011;3;27;21;49;18;36.37;70.76;3.87
2011;3;10;0;45;40;36.43;71.11;4.09
2011;3;19;10;21;48;36.36;71.1;4.41
2011;4;15;20;24;5;36.07;71.07;4.19
2011;4;2;2;14;55;36.18;71.01;3.98
2011;5;22;1;58;2;36.25;70.7;3.87
2011;5;25;19;9;2;36.2;71.07;3.98
2011;6;10;1;33;59;36.29;71.24;4.21
2011;5;30;19;17;36;24.06;94.14;3.98
2011;4;15;4;28;32;24.45;94.75;4.09
2011;4;20;23;38;37;36.9;71.44;3.65
2011;5;3;16;42;32;36.34;71.07;3.22
2011;6;23;3;19;51;36.54;70.82;4.09
2011;6;26;10;20;41;35.88;69.78;3.76
2011;5;26;13;25;44;21.2;94.51;3.87
2011;7;13;7;8;4;36.32;70.92;4.19
2011;7;15;2;46;58;36.11;71.36;4.09
2011;8;6;8;57;41;36.31;71.24;4.79
1911;7;4;13;33;18;36.23;71.28;7.6
2011;8;23;14;28;57;36.38;71.2;4.79
2011;7;27;2;46;1;36.28;70.53;3.76
2011;8;3;0;40;14;36.07;71.42;3.76
2011;8;7;7;13;1;36.45;70.71;3.76
2011;8;9;4;28;59;35.77;71.47;3.98
2009;11;28;20;9;48;25.6;95.48;3.22
2009;12;25;13;45;56;37.66;71.62;3.54
2009;12;30;13;30;36;23.79;94.12;3.87
2010;1;31;7;28;51;25.3;94.54;3.87
2010;3;2;8;9;4;23.87;94.38;4.09
2010;3;12;17;59;41;37.42;71.87;3.98
2010;4;25;11;29;45;23.95;94.15;3.65
2010;11;29;18;50;43;37.17;71.77;3.98
2011;1;2;22;18;27;25.12;94.6;3.44
2011;3;31;8;20;42;23.12;93.76;3.65
2011;4;22;0;53;39;24.5;94.72;3.98
2011;6;12;1;51;2;36.15;71.1;3.87
2011;6;23;11;6;39;24.66;94.79;4.19
2011;6;26;13;49;19;23.25;94.16;3.87
2011;8;30;9;1;1;23.23;93.66;3.65
2011;8;30;10;49;39;23.24;93.76;4.19
2011;8;27;2;51;53;36.67;70.92;3.65
2011;9;3;18;5;2;36.27;70.18;3.54
2011;9;3;19;9;7;36.16;71.43;3.87
2011;9;13;18;35;13;36.66;71.14;3.54
2011;10;21;15;9;38;18.04;95.24;3.76
2011;10;26;17;32;35;22.45;93.69;3.98
2011;11;14;15;20;12;36.37;71.19;3.98
2011;11;10;16;28;36;36.2;70.55;3.65
2011;11;12;16;4;42;36.29;71.2;4.09
2011;11;22;0;39;2;36.67;71.03;3.54
2011;10;22;0;36;29;36.68;70.92;4.3
2011;11;6;3;30;52;36.2;71.43;3.44
2011;11;15;22;45;6;20.95;94.12;3.76
2011;11;21;16;23;36;36.29;71.42;3.87
2011;12;31;11;7;14;23.13;93.45;3.65
2011;12;31;16;4;42;36.06;70.97;3.65
2011;12;22;1;39;0;37.08;72.16;4.44
2011;12;19;15;41;42;24.83;94.99;3.22
2011;12;18;2;49;56;37.43;71.73;4.09
2012;1;23;21;50;17;36.49;70.97;3.98
2012;1;25;21;8;39;36.2;70.92;3.33
2012;2;12;11;51;30;36.66;71.01;4.09
2012;1;9;16;8;60;23.75;94.55;3.87
2012;1;15;13;58;13;18.45;94.98;4.41
2012;1;23;1;4;26;36.33;70.98;3.87
2012;2;18;0;4;22;36.74;70.83;3.76
2012;2;24;17;6;13;36.52;71.16;4.19
2012;2;24;22;29;56;37.95;72.73;3.87
2012;3;13;9;28;39;36.42;70.48;4.32
2012;3;15;17;3;34;36.34;71.43;4.67
2012;4;1;17;42;16;36.23;71.02;3.87
2012;4;15;2;57;40;37.69;72.41;4.21
2012;4;4;1;19;50;36.3;71.07;3.87
2012;4;7;0;17;10;36.6;70.91;4.09
2012;4;21;19;51;32;36.31;70.99;4.09
2012;4;24;2;40;21;36.62;70.67;3.98
2012;4;25;18;13;6;36.33;71.39;3.87
2012;5;14;0;12;21;36.28;70.55;4.21
2012;5;27;19;6;18;38.16;72.89;3.98
2012;5;15;5;51;45;36.6;70.31;3.98
2012;5;17;12;28;18;36.41;70.87;4.21
2012;5;28;15;8;14;36.6;71.08;4.32
2012;6;8;4;9;23;22.98;94.09;3.76
2012;6;23;20;15;9;36.29;70.84;3.65
2012;5;18;16;36;28;22.08;93.99;3.98
2012;6;9;7;45;51;36.35;70.85;3.76
2012;7;6;13;7;21;38.16;73.22;3.98
2012;6;26;20;1;52;37.17;71.17;3.87
2012;7;17;12;0;29;36.3;71.16;4.09
2012;7;24;20;7;1;36.56;69.44;4.21
2012;6;12;13;22;23;23.46;94.03;3.76
2012;6;17;5;50;53;24.64;94.73;3.76
2012;7;31;17;2;35;36.37;70.89;4.56
2012;7;4;23;13;42;35.82;70.28;3.98
2012;8;14;0;7;35;36.8;70.87;3.98
2012;8;6;17;43;31;36.6;70.83;3.76
2012;7;29;6;29;20;22.88;93.84;3.98
2012;7;9;23;14;7;25.51;96.2;3.54
2012;7;28;23;55;9;36.42;70.59;3.87
2012;9;21;22;59;25;36.32;70.21;4.21
2012;10;4;22;10;36;37.26;72.04;4.44
2012;9;26;22;37;20;36.44;71.26;3.98
2012;10;16;17;18;27;36.12;71.38;4.52
2012;10;23;4;14;18;36.21;70.75;4.21
2012;10;24;19;54;49;36.37;71.13;3.76
2012;11;5;5;11;38;36.36;70.76;4.09
2012;11;7;9;15;58;36.19;70.52;3.22
2012;11;11;12;52;33;36.93;72.69;3.44
2012;11;18;21;16;55;36.31;71.28;4.09
2012;11;25;10;3;43;36.82;70.96;4.19
2012;12;1;17;29;7;36.43;71.19;4.79
2012;12;5;8;5;3;25.09;94.94;4.21
2012;10;11;2;7;35;25.98;95.22;3.54
2012;12;3;7;11;0;35.97;72.2;3.87
2012;12;7;9;37;30;36.66;70.64;3.98
2012;12;8;8;47;50;36.11;71.26;4.09
2012;12;13;7;43;43;36.31;71.11;3.76
2012;12;30;9;0;16;36.44;70.83;4.09
2013;1;9;1;41;52;25.09;94.95;5.8
2012;12;30;13;3;4;22.93;94.23;3.76
2012;12;6;13;25;20;24.69;94.66;3.22
1961;9;5;6;13;0;38.5;73.2;6.08
1988;8;6;0;36;27;25.05;95.16;7.24
1985;8;2;7;46;52;36.14;70.84;6.32
2014;3;28;10;24;13;37.16;71.09;4.98
1981;6;9;4;11;46;38.48;73.43;4.84
1993;5;26;14;11;20;40.18;91.84;4.44
1995;4;24;8;45;15;30.02;88.2;3.87
1996;5;20;6;13;19;39.12;75.09;3.87
2001;8;12;2;30;59;37.75;75.64;4.32
2002;3;23;5;11;44;36.57;77.25;3.76
2003;2;25;1;46;41;28.57;87.25;4.3
2005;6;20;22;52;27;36.63;78.18;3.86
1995;12;28;9;22;41;37.7;73.75;3.86
1995;11;29;10;10;4;36.2;71.26;4.67
1994;10;30;18;14;59;36.58;71.22;4.74
1994;7;19;4;5;55;37.58;72.25;4.9
1994;3;16;7;43;10;38.63;70.16;3.87
1994;1;2;4;12;13;37.26;71.44;5.14
1993;10;25;18;58;24;37.4;71.64;4.84
1993;2;15;12;26;5;36.94;71.19;4.32
1988;6;4;0;0;51;37.15;71.64;4.79
1985;11;29;4;40;8;36.34;71.3;5.05
1985;9;3;7;49;44;35.97;70.94;5.37
1985;9;25;15;40;1;36.35;71.25;4.56
1985;8;27;21;7;3;36.22;71.24;4.67
1985;7;30;19;10;56;36.22;71.28;4.67
1985;5;11;16;29;36;36.21;70.62;4.32
1985;2;21;0;54;46;35.96;70.97;4.21
1984;3;14;1;27;6;37.11;71.23;4.74
1982;6;25;1;35;58;35.98;69.79;4.63
1982;1;12;15;0;4;36.39;71.14;4.41
1981;7;15;11;52;24;22.59;94.26;4.52
1979;5;31;19;40;28;25.28;95.16;4.41
1978;9;22;4;54;8;23.72;94.72;4.74
1978;7;24;17;12;30;36.27;70.91;4.63
1974;8;22;15;26;37;36.15;70.73;5.17
1973;9;25;18;38;59;37.03;71.4;5.06
1973;4;4;7;38;4;35.67;69.62;4.63
1971;9;12;5;3;23;37.12;71.39;4.84
1971;9;26;16;59;57;35.85;72.96;4.74
1965;5;30;8;48;20;25.93;95.8;5.6
1996;4;13;4;22;31;35.92;70.71;3.98
1996;9;9;22;3;13;37.07;70.57;4.67
1997;10;24;17;28;31;35.46;69.61;3.87
1998;12;31;3;5;7;23.92;94.55;3.98
1999;4;30;6;28;35;37.43;71.92;4.44
1999;9;12;11;36;25;35.9;69.89;4.44
2001;9;5;22;4;30;36.07;70.81;3.51
2002;5;5;16;11;14;36.46;71.56;3.86
2002;11;23;2;2;57;36.59;71.57;4.19
2003;3;9;9;54;14;36.27;71.39;3.86
2003;8;19;15;46;33;23.89;94.19;4.41
2004;2;4;16;16;18;36.36;71.27;3.75
2004;4;21;20;36;54;36.11;71.27;4.09
2004;5;6;6;33;14;35.6;69.72;4.79
2004;5;10;3;9;60;36.36;71.38;3.98
2005;10;20;15;40;27;36.79;71.43;4.79
2005;3;5;10;17;40;36.66;71.43;4.32
2005;11;16;13;55;45;37.26;71.52;3.63
2005;4;20;20;5;20;21.25;94.34;3.76
2006;7;24;1;29;13;36.46;71.4;3.75
2006;9;8;10;16;8;36.43;71.05;3.75
2006;10;1;2;3;13;36.16;70.83;3.98
2006;11;17;16;3;30;36.84;70.25;3.75
2006;5;15;23;58;48;25.01;95.08;4.21
2008;2;2;21;58;15;24.64;94.84;3.33
2008;9;8;23;26;56;36.53;71.56;4.44
2008;9;10;14;50;52;36.42;71.48;3.86
2008;4;6;2;23;16;22.58;94.4;3.86
2008;12;6;2;54;52;36.33;71.07;3.51
2008;11;8;18;38;14;37.39;71.92;4.21
2008;12;28;0;19;34;36.58;70.91;3.75
2007;10;10;2;9;13;36.23;71.1;3.98
2008;11;7;18;0;45;36.49;70.94;3.98
2008;3;22;16;47;13;36.26;71.31;4.67
2010;8;30;9;39;25;25.08;94.98;4.79
2011;7;27;7;14;25;36.32;71.18;4.79
2011;9;16;13;31;15;24.34;94.27;3.87
2014;1;30;12;17;13;22.73;94.35;4.1
2012;1;13;22;49;60;36.02;70.5;4.8
2012;2;5;3;16;17;23.31;93.97;3.76
2012;10;15;23;43;45;35.95;69.63;4.9
2003;3;29;11;46;49;35.93;70.52;5.82
2000;9;10;18;58;5;36.08;78.1;4.21
2001;12;13;7;21;27;36.69;77.33;3.98
2002;3;4;3;17;35;37.16;76.05;4.41
2002;11;9;9;53;52;36.65;77.17;3.65
1993;3;13;3;14;58;37.19;71.73;4.3
1992;12;22;0;19;25;24.53;94.73;3.98
1992;6;28;15;18;26;36.95;72.61;3.98
1991;2;14;7;23;5;37.91;72.61;4.67
1990;11;10;9;53;1;25.36;94.84;4.63
1989;11;17;20;15;4;37.04;71.34;4.09
1989;9;1;16;13;59;35.99;70.38;4.56
1989;4;6;5;47;54;25.02;95.11;4.09
1989;2;17;19;6;14;35.97;70.43;4.09
1987;9;26;13;7;26;21.92;94.3;4.32
1986;1;30;4;14;46;36.27;71.3;4.67
1985;7;31;17;0;16;36.34;71.18;3.98
1984;1;29;11;43;22;38.46;73.19;4.95
1982;10;7;1;52;30;23.42;94.4;4.84
1982;10;27;1;27;22;36.38;71.03;4.41
1982;6;25;4;42;21;23.06;94.45;4.3
1982;4;6;5;44;54;24.35;94.47;4.74
1981;8;16;18;16;11;36.47;71.44;5.06
1981;7;21;23;56;13;36.34;71.36;4.84
1980;10;14;23;48;49;36.32;71.3;4.52
1977;5;4;2;37;44;36.93;71.41;5.28
1976;8;7;15;17;6;36.27;71.27;4.74
1975;10;24;13;35;27;37.31;71.52;4.74
1973;6;14;16;59;13;37.09;71.56;4.95
1972;5;28;16;52;29;35.94;70.54;4.74
1970;6;17;8;32;33;36.4;71.4;4.74
1967;9;22;22;11;46;36.36;71.33;4.84
1966;11;19;20;29;43;36.11;70.63;4.74
1996;1;3;23;45;17;35.89;69.89;4.67
1996;2;19;11;21;53;34.9;71.45;4.09
1998;3;18;13;35;23;35.01;74.35;3.17
1998;3;26;14;34;8;37.04;71.4;3.75
1998;8;16;19;46;24;23.31;94.34;3.75
1998;10;26;18;29;51;36.19;71.2;4.9
1999;1;4;23;15;48;37.07;70.56;3.51
1999;12;24;14;40;8;23.16;94.61;4.19
2002;4;5;20;31;19;36.28;71.44;4.56
2000;12;15;19;44;47;22.79;94.15;4.09
2002;12;3;21;32;57;27.88;95.9;3.87
2002;12;4;10;30;17;36.23;71.24;4.21
2003;3;31;19;24;11;36.53;71.57;4.44
2004;3;16;21;44;39;36.33;71.17;3.76
2004;4;9;16;36;49;37.65;72.14;3.65
2005;3;24;17;4;29;36.32;71.3;4.67
2005;4;5;1;39;21;36.22;71.6;4.9
2005;6;20;18;22;16;22.54;94.51;4.44
2006;8;3;12;32;24;23.72;93.16;4.09
2006;9;10;5;28;15;35.5;70.91;3.51
2006;6;19;14;53;8;22.24;94.53;4.79
2006;10;2;22;4;10;36.84;71.15;4.21
2008;5;25;21;20;45;36.08;70.85;4.21
2007;3;4;12;44;6;36.37;71.45;4.32
2007;3;19;0;25;40;36.26;71.51;4.21
2009;3;31;13;3;3;36.11;71.05;4.09
2009;4;6;18;11;50;36.31;71.07;4.79
2008;12;16;22;39;54;36.39;71.43;4.9
2009;3;21;7;38;15;36.16;71.04;4.32
2009;8;11;21;43;48;24.25;94.77;5.5
2009;8;11;15;15;27;36.22;71.0;3.65
2009;9;29;9;26;51;36.13;71.02;3.76
2009;10;7;8;28;60;36.1;71.04;3.76
2009;12;13;8;12;4;36.26;71.21;4.44
2009;12;21;23;15;47;36.21;70.78;4.21
2010;1;17;19;9;54;35.95;70.83;3.33
2010;2;23;19;29;29;35.99;71.05;3.87
2010;3;1;14;8;25;36.07;71.09;3.65
2010;3;6;2;53;59;36.04;71.22;4.32
2010;4;6;0;43;32;36.16;71.2;3.98
2010;5;30;13;53;51;36.24;71.33;4.79
2010;4;18;16;14;44;36.07;71.02;3.76
2010;5;13;15;8;2;36.08;70.92;3.76
2010;3;18;10;25;33;36.17;70.8;3.65
2010;6;13;14;10;53;36.17;71.11;4.67
2010;8;5;1;20;8;36.1;71.06;3.98
2011;1;10;4;29;38;36.17;70.78;3.54
2011;3;19;23;24;8;35.84;70.69;3.98
2011;3;22;18;59;11;36.23;71.13;3.87
2011;4;1;10;15;37;36.2;70.77;3.44
2011;5;22;6;41;39;36.25;70.81;3.65
2011;8;26;21;0;16;36.11;71.02;4.09
2011;10;14;17;40;46;36.19;71.19;4.09
2011;10;21;7;20;56;36.05;71.13;4.44
2011;10;30;18;55;33;36.02;71.04;3.65
2012;1;9;8;7;35;36.24;71.0;3.87
2012;1;1;0;44;27;36.1;71.12;3.98
2012;1;26;20;37;7;36.11;71.07;4.09
2012;2;12;5;59;34;36.12;71.09;4.19
2012;3;25;12;38;56;36.14;70.86;4.67
2012;4;5;22;9;51;25.68;95.32;3.98
2012;6;10;3;29;40;36.22;70.91;4.56
2012;6;2;6;47;37;36.11;70.98;4.09
2012;6;13;15;12;53;36.24;71.2;3.98
2012;6;8;3;18;40;36.13;70.97;3.98
2012;10;1;8;20;2;36.16;71.09;3.98
2012;10;7;16;23;10;36.07;71.13;4.09
2012;9;20;10;12;20;24.79;94.88;3.65
2012;10;4;9;24;34;36.06;70.99;3.98
2012;10;17;21;13;52;24.04;94.52;3.54
2013;5;11;14;34;23;36.18;70.79;4.44
1974;12;30;4;47;44;36.02;69.6;5.61
2009;9;3;19;51;7;24.36;94.68;5.9
2003;2;11;14;7;4;35.52;76.8;3.54
2003;8;20;3;35;1;30.01;82.2;4.67
2003;8;23;20;25;38;36.49;78.56;4.56
2004;5;23;4;1;56;34.16;89.65;3.65
2010;1;8;13;23;47;38.4;73.99;4.56
2012;8;1;11;54;36;32.2;104.71;3.87
1995;4;10;19;25;49;35.6;69.47;4.67
1992;3;25;22;32;36;24.18;95.2;5.18
1991;9;8;10;14;58;36.32;71.35;5.14
1991;7;19;7;5;30;25.13;95.19;4.9
1991;3;24;21;49;56;36.48;71.57;4.67
1990;7;13;3;24;7;23.58;94.48;4.21
1989;9;10;21;37;31;36.45;71.09;4.67
1989;8;10;8;58;23;37.04;71.04;4.83
1988;2;7;3;20;35;36.31;71.9;4.83
1988;1;17;3;36;4;36.15;70.82;5.02
1986;10;13;16;11;41;36.11;70.89;5.52
1986;5;16;9;48;59;36.29;71.24;4.32
1985;10;28;20;51;28;36.51;71.8;4.19
1985;8;15;3;35;15;36.25;71.2;4.67
1984;10;25;21;14;22;36.2;71.19;4.95
1982;11;25;18;8;58;36.86;71.33;4.52
1980;2;27;23;35;36;36.29;70.95;5.06
1975;9;14;5;33;5;36.63;71.51;4.95
1974;7;15;1;24;2;36.55;71.42;4.52
1971;6;27;16;56;31;36.93;71.41;4.95
1970;11;13;17;30;5;37.01;71.55;5.39
1970;11;26;22;16;43;36.3;69.7;5.6
1969;3;10;18;50;49;37.19;71.42;4.84
1967;12;4;15;35;31;36.38;71.36;5.17
1964;5;24;16;35;59;35.89;70.93;5.17
1964;1;31;0;14;58;36.36;71.5;4.41
1997;8;19;15;1;40;35.99;70.66;4.09
1996;1;9;19;45;48;24.75;95.09;4.32
1996;4;10;2;40;40;36.11;68.94;3.63
1996;5;11;17;9;47;20.51;94.9;4.44
1996;10;22;7;2;6;36.02;71.09;4.67
1997;2;15;14;21;11;23.88;94.49;4.32
1997;3;28;16;19;8;36.07;68.85;3.87
1997;4;9;18;1;53;36.56;71.09;4.32
1997;4;24;7;1;58;38.41;72.01;3.98
1998;12;19;23;53;28;22.75;94.25;4.09
1999;10;24;4;11;18;36.08;71.08;4.67
2000;6;21;0;48;17;36.56;71.01;4.79
2000;4;14;3;3;30;36.34;71.3;3.63
2001;3;6;2;2;52;36.0;70.52;4.32
2001;3;22;19;12;17;36.22;71.0;4.79
2000;4;2;11;31;34;19.52;95.39;4.3
2001;1;27;0;22;48;37.19;70.59;3.98
2002;3;6;19;56;51;36.1;71.53;4.56
2002;6;4;9;1;55;37.52;72.11;3.76
2003;5;20;15;23;6;37.6;70.81;4.3
2003;9;30;15;5;31;36.26;71.46;4.79
2003;12;11;1;46;22;36.09;71.1;4.21
2004;4;17;0;37;25;36.5;71.86;4.21
2004;5;14;4;16;47;24.18;93.87;3.87
2004;5;16;22;6;35;36.3;71.45;5.14
2005;5;6;13;55;39;25.33;93.39;4.3
2004;9;13;1;8;23;20.05;94.69;3.86
2005;2;8;1;36;48;22.94;94.34;4.44
2005;8;15;19;3;12;36.7;71.33;3.63
2005;8;22;19;34;51;37.1;71.5;4.32
2006;1;14;21;56;1;38.3;73.24;3.75
2006;7;15;1;44;52;36.35;71.42;4.09
2006;7;17;18;52;49;36.9;70.27;3.86
2006;12;15;22;58;10;38.49;72.7;5.02
2008;10;14;12;27;45;36.81;71.33;4.21
2008;10;30;8;59;53;22.39;92.23;3.98
2008;12;22;1;57;16;36.13;70.87;4.09
2007;8;30;15;30;46;35.96;71.04;4.44
2007;9;4;1;50;39;35.41;71.42;3.44
2008;4;26;3;7;4;38.09;72.74;4.9
2007;11;29;22;38;30;36.04;70.5;4.32
2007;12;10;19;43;6;36.36;71.38;3.76
2007;12;23;4;25;15;23.33;94.3;3.76
2008;1;5;1;22;51;37.47;71.18;4.09
2008;3;10;0;1;52;24.6;95.13;3.86
2009;7;12;19;32;20;38.41;73.23;3.65
2009;8;18;20;36;35;35.97;71.4;4.41
2011;3;2;1;23;42;37.15;71.49;4.44
2012;10;10;0;37;11;36.17;71.25;4.56
2013;4;5;22;55;2;36.45;71.46;5.4
2013;5;3;5;33;57;37.05;71.35;4.44
2015;6;1;14;41;9;36.18;70.31;4.85
1986;1;1;6;16;46;38.23;73.7;4.67
2001;12;14;14;33;31;37.28;77.56;3.63
1995;12;6;0;14;3;22.61;93.08;3.86
1994;5;5;6;4;2;25.66;95.68;4.9
