Id,Year,Month,Day,Hour,Minute,Second,Latitude,Longitude,Depth,SecError,LatError,LonError,DepError,LocCode,MagSize,MagError,MagType,MagCode,Log
15806976,2010,12,17,9,37,47.95,36.9624,23.9897,109.3,0.31,None,None,2.58,ISC,3.4,0.1,MS,IDC,
17187175,2010,12,17,14,50,58.25,12.0366,43.9036,4.0,0.93,None,None,None,ISC,3.4,0.1,MS,ISC,
15813553,2010,12,17,21,33,48.79,38.0981,20.3721,18.4,0.66,None,None,2.4,ISC,2.8,0.2,MS,IDC,
15965778,2010,12,18,0,37,32.86,-5.0431,30.2392,10.0,0.5,None,None,None,ISC,3.7,0.2,MS,ISC,
15927073,2010,12,18,2,9,36.67,11.5024,44.1281,10.0,1.61,None,None,None,ISC,3.5,0.1,MS,ISC,
15809881,2010,12,18,4,31,45.99,35.7796,4.5052,22.0,0.99,None,None,None,ISC,3.3,0.3,ML,IDC,
15810852,2010,12,18,6,5,43.54,37.3474,20.2939,25.0,0.62,None,None,4.26,ISC,4.3,0.1,MS,ISC,
17187218,2010,12,18,10,40,55.67,17.948,40.079,28.0,1.48,None,None,None,ISC,3.4,0.3,MS,ISC,
16174320,2010,12,18,13,5,52.03,35.9979,30.8099,7.9,1.76,None,None,11.7,ISC,2.9,0.2,MS,IDC,
16392448,2010,12,18,13,33,6.35,37.5191,21.4629,40.3,0.76,None,None,6.3,ISC,3.7,0.3,ML,IDC,
15811096,2010,12,19,0,25,13.91,36.9305,3.5976,12.0,0.78,None,None,None,ISC,3.7,0.4,ML,IDC,
17187255,2010,12,19,1,34,33.01,8.9844,-7.4575,10.0,1.79,None,None,None,ISC,2.9,0.1,ML,IDC,
15811112,2010,12,19,12,14,24.72,7.4806,37.7507,11.5,0.55,None,None,3.05,ISC,5.2,None,MW,GCMT,
15811116,2010,12,19,14,59,6.07,38.4765,45.3871,3.1,1.11,None,None,9.93,ISC,2.5,0.2,MS,IDC,
17187293,2010,12,19,19,6,14.55,11.8895,43.9897,4.0,1.32,None,None,None,ISC,3.1,0.2,MS,IDC,
15965787,2010,12,19,19,24,34.87,11.9898,43.9926,4.0,0.5,None,None,None,ISC,4.1,0.2,MS,ISC,
17187294,2010,12,19,19,44,52.61,11.5991,44.1558,10.0,0.85,None,None,None,ISC,3.3,0.2,MS,ISC,
17187297,2010,12,19,20,12,12.88,10.7624,43.9652,10.0,1.25,None,None,None,ISC,3.3,0.1,MS,ISC,
17505478,2010,12,20,6,36,55.75,28.355,59.0224,10.0,0.79,None,None,None,ISC,2.9,0.2,MS,IDC,
15813622,2010,12,20,16,40,24.48,35.2698,59.2088,10.0,0.73,None,None,None,ISC,3.9,0.1,ML,IDC,
15813625,2010,12,20,18,41,59.92,28.3681,59.15,14.5,0.34,None,None,1.86,ISC,6.5,None,MW,GCMT,
15814343,2010,12,20,18,50,23.06,28.2886,59.1546,10.0,0.46,None,None,None,ISC,4.3,0.3,ML,IDC,
15965802,2010,12,20,18,56,53.3,28.2953,58.9104,10.0,0.67,None,None,None,ISC,3.5,0.4,ML,IDC,
17187346,2010,12,20,19,4,4.57,28.2248,58.8342,10.0,0.84,None,None,None,ISC,3.8,0.3,ML,IDC,
17187347,2010,12,20,19,7,31.86,28.0744,59.3866,10.0,0.87,None,None,None,ISC,3.6,0.3,ML,IDC,
17187349,2010,12,20,19,13,14.95,28.2684,58.967,10.0,0.81,None,None,None,ISC,3.2,0.3,ML,IDC,
17187351,2010,12,20,19,14,50.74,28.1944,58.9948,10.0,0.92,None,None,None,ISC,3.3,0.3,ML,IDC,
15898469,2010,12,20,19,41,29.63,28.19,59.1343,10.0,0.61,None,None,None,ISC,3.6,0.3,ML,IDC,
17187356,2010,12,20,19,46,7.74,28.1019,58.9449,10.0,0.84,None,None,None,ISC,3.6,0.1,ML,IDC,
16174478,2010,12,20,21,31,14.93,35.2013,38.5805,3.7,1.22,None,None,8.91,ISC,3.5,0.2,ML,IDC,
15814351,2010,12,20,22,12,59.05,28.2882,59.1826,10.0,0.29,None,None,None,ISC,4.0,0.0,MS,ISC,
17187366,2010,12,20,22,22,42.02,28.079,58.7848,10.0,0.71,None,None,None,ISC,3.4,0.1,ML,IDC,
15898468,2010,12,20,22,31,27.89,28.2542,59.0532,10.0,0.69,None,None,None,ISC,3.6,0.1,ML,IDC,
15898470,2010,12,20,23,8,55.87,28.3147,59.3935,10.0,1.66,None,None,None,ISC,4.2,0.2,MS,IDC,
15977171,2010,12,20,23,49,6.07,28.3225,59.0382,10.0,0.46,None,None,None,ISC,3.6,0.2,MS,ISC,
15928026,2010,12,21,1,1,37.03,28.2602,59.0576,10.0,0.61,None,None,None,ISC,2.9,0.1,MS,ISC,
16327783,2010,12,21,3,38,4.38,37.6401,29.1907,1.9,1.15,None,None,9.25,ISC,3.4,0.1,ML,IDC,
17187405,2010,12,21,9,55,1.7,13.8175,56.8462,15.0,1.3,None,None,None,ISC,2.9,0.1,MS,IDC,
15820927,2010,12,21,12,14,18.65,28.1724,59.1093,10.0,0.41,None,None,None,ISC,3.6,0.2,MS,ISC,
16392656,2010,12,21,17,16,7.86,11.9076,43.8401,4.0,1.61,None,None,None,ISC,3.3,0.3,ML,IDC,
17187421,2010,12,21,17,16,39.69,11.9714,43.8593,4.0,0.98,None,None,None,ISC,3.6,0.3,ML,IDC,
15954436,2010,12,22,4,3,44.19,-5.0047,-11.6705,18.0,0.36,None,None,None,ISC,5.1,None,MW,GCMT,
15954419,2010,12,22,14,11,30.22,-2.1554,-11.7244,10.0,1.05,None,None,None,ISC,3.7,0.2,MS,IDC,
17187820,2010,12,22,17,23,22.62,27.2498,34.895,10.0,1.15,None,None,None,ISC,2.9,0.2,MS,ISC,
15850500,2010,12,22,19,4,48.81,26.3696,57.9999,10.0,0.42,None,None,None,ISC,3.1,0.2,MS,ISC,
15854275,2010,12,22,20,40,28.73,-39.3629,46.0542,10.0,0.3,None,None,None,ISC,5.4,None,MW,GCMT,
16393186,2010,12,23,3,57,23.86,37.5254,19.7433,5.8,1.43,None,None,9.83,ISC,3.4,0.2,ML,IDC,
15977281,2010,12,23,8,2,31.8,38.3345,20.6325,12.5,0.73,None,None,5.53,ISC,3.1,0.2,MS,IDC,
16393402,2010,12,24,1,11,32.21,36.4537,21.6378,17.2,1.57,None,None,9.01,ISC,2.6,0.3,ML,IDC,
16175386,2010,12,24,12,0,39.28,34.6918,25.5372,30.6,0.99,None,None,7.75,ISC,3.7,0.1,ML,IDC,
16175403,2010,12,24,16,17,5.33,34.977,24.3893,31.1,0.84,None,None,6.85,ISC,3.0,0.4,MS,IDC,
16393536,2010,12,24,21,13,53.74,35.2261,27.7769,22.3,0.9,None,None,9.33,ISC,3.2,0.2,ML,IDC,
15879815,2010,12,25,12,29,37.89,10.2932,56.9721,4.6,1.03,None,None,6.18,ISC,3.8,0.2,MS,ISC,
15882522,2010,12,25,22,24,11.99,28.2039,59.1609,10.0,0.43,None,None,None,ISC,3.5,0.1,MS,ISC,
16393789,2010,12,26,10,30,54.36,38.2248,21.845,12.0,0.74,None,None,4.14,ISC,3.0,0.3,ML,IDC,
15882562,2010,12,26,15,34,2.92,39.9972,40.0146,2.2,0.94,None,None,6.46,ISC,3.5,0.1,MS,ISC,
15995964,2010,12,26,20,32,28.09,-9.7961,25.2025,10.0,0.69,None,None,None,ISC,4.4,0.1,ML,IDC,
15995976,2010,12,27,0,48,36.56,-2.5375,-11.9883,10.0,0.51,None,None,None,ISC,5.0,None,MW,GCMT,
17188631,2010,12,27,6,24,44.86,11.8478,44.0883,4.0,1.95,None,None,None,ISC,3.1,0.1,MS,ISC,
17188639,2010,12,27,7,56,49.71,26.9749,53.9365,19.0,0.69,None,None,None,ISC,3.4,0.3,ML,IDC,
16002808,2010,12,27,22,10,8.82,0.255,33.2823,10.0,0.66,None,None,None,ISC,4.1,0.4,ML,IDC,
17188739,2010,12,28,1,13,9.4,-39.0517,46.0989,10.0,0.8,None,None,None,ISC,3.7,0.3,MS,ISC,
15961482,2010,12,28,1,22,29.4,-39.0872,46.0898,10.0,0.93,None,None,None,ISC,3.3,0.1,MS,ISC,
15898497,2010,12,28,7,38,8.01,32.5258,56.1648,10.0,0.74,None,None,None,ISC,2.5,0.2,MS,IDC,
17188777,2010,12,28,8,9,32.49,29.3586,52.3952,15.0,1.03,None,None,None,ISC,3.1,0.3,ML,IDC,
16175971,2010,12,28,11,57,18.46,34.2659,25.6665,29.7,1.2,None,None,10.5,ISC,3.7,0.2,MS,IDC,
15886529,2010,12,28,19,1,41.73,28.3674,59.1382,10.0,0.58,None,None,None,ISC,3.1,0.1,MS,IDC,
16394160,2010,12,28,23,40,49.32,38.2685,20.5789,13.7,0.73,None,None,5.11,ISC,2.7,0.4,ML,IDC,
15901975,2010,12,29,5,54,0.95,39.4367,20.7952,16.7,0.82,None,None,5.66,ISC,3.1,0.2,MS,IDC,
17188898,2010,12,29,11,14,13.48,35.5607,21.7857,10.0,1.25,None,None,None,ISC,2.3,0.3,ML,IDC,
16002826,2010,12,29,18,34,34.68,11.7348,43.9972,10.0,1.46,None,None,None,ISC,3.9,0.1,MS,IDC,
17188922,2010,12,29,18,40,48.24,11.8385,44.0555,4.0,1.4,None,None,None,ISC,4.2,0.2,MS,IDC,
17188925,2010,12,29,18,57,26.36,11.8902,43.9944,4.0,2.8,None,None,None,ISC,3.6,0.2,MS,IDC,
17188927,2010,12,29,19,20,55.37,11.8685,43.9703,4.0,1.1,None,None,None,ISC,3.2,0.1,MS,IDC,
17188930,2010,12,29,19,49,13.65,11.8693,43.9044,4.0,1.3,None,None,None,ISC,3.0,0.2,MS,ISC,
17188935,2010,12,29,20,56,36.21,11.895,43.9401,4.0,1.14,None,None,None,ISC,3.3,0.2,MS,IDC,
17188936,2010,12,29,20,57,44.26,11.5695,44.0665,10.0,1.62,None,None,None,ISC,3.4,0.1,MS,IDC,
17188947,2010,12,30,0,0,48.58,28.6183,52.6253,16.0,0.76,None,None,None,ISC,3.2,0.2,MS,IDC,
16394324,2010,12,30,1,10,13.78,35.0991,23.5984,44.2,0.92,None,None,9.32,ISC,3.3,0.2,ML,IDC,
16394451,2010,12,30,20,3,31.31,34.3659,24.223,10.9,1.84,None,None,10.0,ISC,3.2,0.2,MS,IDC,
17189051,2010,12,31,7,38,57.08,13.094,50.3734,15.0,0.99,None,None,None,ISC,3.1,0.1,MS,ISC,
15902385,2010,12,31,16,0,12.95,-26.3677,27.4185,9.4,0.84,None,None,5.62,ISC,2.6,0.1,MS,IDC,
15927158,2010,12,31,18,9,31.4,11.8944,44.0132,4.0,0.45,None,None,None,ISC,3.9,0.1,MS,ISC,
17189083,2010,12,31,18,23,51.48,11.3515,44.0378,10.0,2.31,None,None,None,ISC,3.5,0.2,MS,IDC,
602312095,2010,12,31,20,53,9.13,12.0342,43.9785,4.0,1.11,None,None,None,ISC,3.4,0.7,MS,ISC,
17189087,2010,12,31,21,15,14.0,11.9866,43.9423,4.0,1.1,None,None,None,ISC,3.1,0.3,MS,ISC,
15902432,2010,12,31,22,4,43.39,11.9065,44.0402,4.0,0.41,None,None,None,ISC,4.1,0.1,MS,ISC,
15902443,2011,1,1,0,5,58.24,34.7323,22.3819,10.0,1.72,None,None,11.1,ISC,3.4,0.2,ML,IDC,
17189121,2011,1,1,10,29,31.11,28.2132,57.7164,30.0,0.65,None,None,None,ISC,4.0,0.3,ML,IDC,
15902764,2011,1,2,4,18,24.32,34.0505,28.6879,18.6,1.09,None,None,4.67,ISC,4.0,0.1,ML,IDC,
15902792,2011,1,2,7,46,3.01,30.4221,51.7327,10.0,0.42,None,None,None,ISC,2.9,0.0,MS,ISC,
15902848,2011,1,2,13,14,17.71,36.7976,43.2458,5.7,1.21,None,None,8.22,ISC,2.9,0.1,MS,IDC,
15902860,2011,1,2,14,40,11.41,38.2107,20.6743,17.6,0.42,None,None,2.72,ISC,3.1,0.2,MS,IDC,
15902868,2011,1,2,15,23,45.73,28.1938,59.2183,10.0,0.63,None,None,None,ISC,4.2,0.4,MS,IDC,
16021230,2011,1,2,16,0,21.89,33.886,25.4902,22.8,1.63,None,None,11.1,ISC,4.1,0.2,ML,IDC,
15968903,2011,1,3,2,27,54.0,-12.399,-14.8128,15.0,0.56,None,None,None,ISC,4.0,0.0,MS,ISC,
16394740,2011,1,3,3,50,1.0,35.4659,21.5342,19.0,1.23,None,None,3.22,ISC,3.2,0.2,ML,IDC,
17189310,2011,1,3,8,5,49.58,33.8836,25.5217,17.0,1.33,None,None,None,ISC,2.9,0.2,MS,IDC,
16394769,2011,1,3,9,13,47.62,34.2414,25.7227,15.7,1.16,None,None,8.01,ISC,3.5,0.2,ML,IDC,
16021240,2011,1,3,9,29,0.68,37.5832,21.8166,0.2,0.55,None,None,4.07,ISC,3.0,0.2,MS,IDC,
15902915,2011,1,3,9,44,17.35,36.9441,-12.9999,10.0,1.29,None,None,None,ISC,4.3,0.4,ML,IDC,
15902926,2011,1,3,13,37,55.09,30.2606,49.746,10.0,0.43,None,None,None,ISC,3.7,0.2,MS,ISC,
15902948,2011,1,4,1,29,28.79,34.7379,33.7974,32.0,0.86,None,None,7.12,ISC,2.4,0.2,MS,IDC,
16021248,2011,1,4,5,36,17.83,35.7329,21.7501,49.4,1.04,None,None,12.0,ISC,2.6,0.2,MS,IDC,
16394873,2011,1,4,8,54,19.81,34.7888,24.1938,17.9,0.88,None,None,3.92,ISC,2.5,0.2,MS,IDC,
17189464,2011,1,4,23,52,24.39,11.8437,44.0974,10.0,0.96,None,None,None,ISC,3.4,0.0,MS,ISC,
17189466,2011,1,5,0,19,20.97,12.1146,44.0077,4.0,0.78,None,None,None,ISC,3.1,0.2,MS,ISC,
15905619,2011,1,5,3,26,13.07,36.5696,9.6192,10.0,0.6,None,None,None,ISC,3.0,0.2,MS,IDC,
17189477,2011,1,5,4,55,0.17,12.1312,44.1476,4.0,1.28,None,None,None,ISC,3.4,0.2,MS,ISC,
15905623,2011,1,5,5,55,47.6,30.1592,51.8147,9.6,0.52,None,None,3.0,ISC,5.4,None,MW,GCMT,
15941717,2011,1,5,6,10,28.91,30.1356,51.7749,15.0,0.44,None,None,None,ISC,4.0,0.2,ML,IDC,
17189484,2011,1,5,6,22,31.84,30.2242,51.931,8.0,0.53,None,None,None,ISC,3.6,0.3,ML,IDC,
15941718,2011,1,5,6,47,0.94,30.1803,51.8994,8.0,0.51,None,None,None,ISC,4.4,0.1,MS,ISC,
17189489,2011,1,5,7,24,41.07,12.1843,44.2296,4.0,1.19,None,None,None,ISC,3.4,0.3,ML,IDC,
17189491,2011,1,5,7,31,50.36,30.2943,51.7425,15.0,0.54,None,None,None,ISC,3.7,0.2,ML,IDC,
17189494,2011,1,5,8,38,1.41,12.0069,44.0812,4.0,0.81,None,None,None,ISC,3.6,0.0,MS,IDC,
17189500,2011,1,5,11,27,7.62,30.2096,51.8601,8.0,0.62,None,None,None,ISC,3.4,0.2,MS,IDC,
15906144,2011,1,5,16,32,22.8,30.1669,51.673,15.0,0.34,None,None,None,ISC,3.3,0.1,MS,ISC,
15906145,2011,1,5,17,50,55.21,30.179,51.7126,15.0,0.36,None,None,None,ISC,3.3,0.3,MS,ISC,
17189534,2011,1,5,20,8,38.57,30.125,51.711,15.0,0.5,None,None,None,ISC,3.4,0.2,ML,IDC,
17189548,2011,1,5,22,14,22.86,13.6612,50.569,21.0,1.28,None,None,None,ISC,3.3,0.1,MS,ISC,
15941719,2011,1,5,22,27,31.76,30.2121,51.7599,8.0,0.48,None,None,None,ISC,3.5,0.2,ML,IDC,
15908407,2011,1,6,6,47,13.35,32.3751,30.7706,35.0,0.7,None,None,None,ISC,3.0,0.2,MS,IDC,
17189579,2011,1,6,9,8,12.32,14.1874,51.5044,21.0,0.97,None,None,None,ISC,3.3,0.2,MS,ISC,
16395098,2011,1,6,14,58,30.37,36.001,21.9806,10.0,1.22,None,None,8.01,ISC,3.3,0.3,ML,IDC,
15908413,2011,1,7,1,14,1.28,36.0948,27.5498,16.6,0.92,None,None,6.87,ISC,3.4,0.2,ML,IDC,
15909048,2011,1,7,23,53,1.01,30.1235,51.5874,15.0,0.23,None,None,None,ISC,5.0,None,MW,GCMT,
15909051,2011,1,8,0,24,28.22,30.099,51.6728,30.7,0.59,None,None,3.96,ISC,5.1,None,MW,GCMT,
15916134,2011,1,8,11,9,40.18,33.9337,25.7368,19.6,1.08,None,None,4.53,ISC,3.6,0.1,MS,ISC,
17189721,2011,1,8,20,42,40.58,27.9482,52.578,15.0,0.88,None,None,None,ISC,3.3,0.0,ML,IDC,
15910785,2011,1,8,21,11,56.92,36.4356,1.6497,18.9,0.94,None,None,2.83,ISC,3.5,0.2,MS,IDC,
16021280,2011,1,9,0,26,15.28,36.1903,21.6068,20.2,0.58,None,None,5.63,ISC,2.9,0.0,MS,IDC,
16395293,2011,1,9,8,3,31.55,39.1052,21.4382,8.8,0.95,None,None,7.5,ISC,2.9,0.3,ML,IDC,
15910813,2011,1,9,13,13,7.81,27.6759,54.1919,23.0,0.39,None,None,None,ISC,3.4,0.1,ML,IDC,
15941720,2011,1,9,18,11,4.06,30.2844,57.4508,15.0,0.44,None,None,None,ISC,3.6,0.2,ML,IDC,
15914930,2011,1,10,2,29,57.04,12.0124,43.9798,8.7,0.47,None,None,2.51,ISC,5.2,None,MW,GCMT,
17189815,2011,1,10,3,44,7.22,11.8701,43.9872,4.0,1.0,None,None,None,ISC,3.4,0.1,MS,ISC,
17189867,2011,1,10,15,59,34.69,28.241,59.0912,10.0,0.71,None,None,None,ISC,3.5,0.3,ML,IDC,
15998104,2011,1,11,15,45,33.1,-6.3134,-10.7538,10.0,0.92,None,None,None,ISC,5.0,None,MW,GCMT,
16019196,2011,1,11,15,46,46.45,38.7507,22.2025,13.8,0.8,None,None,5.7,ISC,3.6,0.1,ML,IDC,
17189944,2011,1,11,20,5,12.94,28.3352,59.1538,10.0,0.83,None,None,None,ISC,2.9,0.1,MS,ISC,
15925890,2011,1,12,3,4,4.47,36.8535,28.0911,14.4,0.97,None,None,7.29,ISC,3.9,0.2,MS,IDC,
16002290,2011,1,12,4,27,25.26,13.4443,50.4618,21.0,0.73,None,None,None,ISC,3.8,0.3,MS,ISC,
16151134,2011,1,12,6,14,21.9,-28.6326,20.402,10.0,0.5,None,None,None,ISC,3.5,0.1,MS,ISC,
16395591,2011,1,12,8,31,5.72,34.8031,24.0406,22.8,0.96,None,None,5.08,ISC,3.3,0.7,MS,IDC,
17190017,2011,1,12,20,21,57.02,31.1615,47.5403,10.0,0.82,None,None,None,ISC,3.4,0.2,MS,IDC,
15931463,2011,1,13,17,36,57.4,-28.6091,20.3997,17.9,1.39,None,None,7.28,ISC,2.9,0.4,ML,IDC,
17190075,2011,1,13,17,54,46.66,29.2105,51.3776,20.0,0.77,None,None,None,ISC,3.1,0.3,ML,IDC,
15925986,2011,1,14,2,55,32.26,39.0082,15.8692,117.1,0.9,None,None,6.85,ISC,2.1,0.4,ML,IDC,
15968919,2011,1,14,3,21,42.88,38.4678,45.4926,2.4,1.14,None,None,9.22,ISC,2.3,0.3,ML,IDC,
17190182,2011,1,14,15,0,29.17,-8.1466,-13.5716,17.0,1.48,None,None,None,ISC,4.9,None,MW,GCMT,
16014122,2011,1,14,21,51,4.29,37.7396,19.7286,7.8,1.46,None,None,9.5,ISC,2.7,0.2,MS,IDC,
17190217,2011,1,14,21,54,7.73,26.704,55.4612,10.0,0.68,None,None,None,ISC,4.5,0.2,MS,IDC,
15931015,2011,1,15,0,24,24.0,14.2546,-18.9739,10.0,0.44,None,None,None,ISC,3.4,0.2,MS,ISC,
16019224,2011,1,15,9,23,37.12,35.9378,21.5306,11.4,1.26,None,None,8.69,ISC,3.3,0.1,MS,ISC,
16395934,2011,1,15,14,24,11.61,37.4927,58.1065,10.0,0.66,None,None,None,ISC,3.5,0.0,MS,IDC,
16395949,2011,1,15,16,14,33.93,34.8817,23.1643,46.9,1.29,None,None,11.8,ISC,3.5,0.3,ML,IDC,
16151519,2011,1,16,0,50,48.84,35.4485,27.2485,21.9,0.88,None,None,2.17,ISC,2.7,0.3,ML,IDC,
17190284,2011,1,16,1,40,28.89,12.0619,44.0454,10.0,0.99,None,None,None,ISC,3.1,0.1,MS,IDC,
17190285,2011,1,16,2,9,38.29,11.9232,44.0094,4.5,5.04,None,None,25.5,ISC,3.3,0.4,MS,ISC,
17190289,2011,1,16,2,46,29.07,12.2417,44.2062,4.2,2.04,None,None,12.7,ISC,3.5,0.4,MS,ISC,
17190292,2011,1,16,3,11,5.61,12.1569,43.8158,4.0,1.18,None,None,None,ISC,3.4,0.5,MS,IDC,
17190294,2011,1,16,3,33,6.03,12.2103,44.1892,10.0,1.38,None,None,None,ISC,3.3,0.3,MS,ISC,
17190296,2011,1,16,4,20,15.78,11.8349,44.3115,4.0,2.1,None,None,None,ISC,3.1,0.3,MS,ISC,
16031152,2011,1,16,4,42,9.36,11.7011,44.2476,12.2,2.9,None,None,20.4,ISC,3.3,0.1,MS,ISC,
16057178,2011,1,16,5,37,50.5,11.8637,44.0854,4.0,0.6,None,None,None,ISC,3.4,0.1,MS,ISC,
17190354,2011,1,16,23,38,30.3,28.3271,53.9921,24.0,0.58,None,None,None,ISC,3.5,0.6,ML,IDC,
16057183,2011,1,16,23,54,6.06,-19.9962,-11.8524,16.0,0.99,None,None,None,ISC,4.0,0.1,MS,ISC,
15931198,2011,1,17,0,8,36.43,-21.1607,-11.5373,16.0,0.37,None,None,None,ISC,5.0,None,MW,GCMT,
15931199,2011,1,17,1,35,32.97,-21.0615,-11.6263,16.0,0.33,None,None,None,ISC,5.4,None,MW,GCMT,
15931204,2011,1,17,8,22,27.15,1.4963,30.8157,10.0,0.4,None,None,None,ISC,4.1,0.2,MS,ISC,
16014127,2011,1,17,11,2,3.07,38.9498,20.2465,9.9,1.0,None,None,7.61,ISC,3.4,0.2,ML,IDC,
16019229,2011,1,17,18,46,30.02,37.8364,21.0625,13.1,0.69,None,None,5.11,ISC,3.1,0.1,MS,IDC,
17190432,2011,1,17,22,29,47.34,0.4249,36.1833,10.0,0.86,None,None,None,ISC,3.8,0.2,MS,ISC,
601846536,2011,1,18,6,57,26.1,27.8628,56.5019,10.0,0.5,None,None,None,ISC,3.6,0.2,MS,IDC,
15934903,2011,1,18,11,26,2.33,28.2005,56.3686,28.0,0.33,None,None,None,ISC,4.1,0.4,MS,ISC,
15942526,2011,1,18,11,34,10.27,28.2189,56.4522,28.0,0.53,None,None,None,ISC,3.8,0.3,ML,IDC,
15937926,2011,1,18,16,35,54.92,11.9965,44.1331,10.0,0.4,None,None,None,ISC,3.6,0.2,MS,ISC,
17190491,2011,1,18,16,58,25.12,12.1483,43.9672,10.0,0.82,None,None,None,ISC,3.6,0.2,MS,IDC,
16151772,2011,1,18,17,2,27.99,12.034,44.0328,10.0,0.73,None,None,None,ISC,3.3,0.1,MS,ISC,
17190493,2011,1,18,17,12,22.57,28.2142,56.513,28.0,0.75,None,None,None,ISC,3.0,0.3,ML,IDC,
17190495,2011,1,18,17,23,58.4,11.9835,43.9461,10.0,0.93,None,None,None,ISC,3.0,0.1,MS,IDC,
17190497,2011,1,18,17,36,5.09,11.9786,44.0361,10.0,0.85,None,None,None,ISC,3.3,0.3,MS,ISC,
17190498,2011,1,18,18,15,4.06,22.5832,-11.4507,10.0,1.79,None,None,None,ISC,3.5,0.5,ML,IDC,
17190499,2011,1,18,18,40,45.26,12.1089,43.9112,10.0,0.75,None,None,None,ISC,3.5,0.3,MS,ISC,
17190562,2011,1,19,13,43,59.72,14.2514,53.3277,10.0,1.25,None,None,None,ISC,3.4,0.0,MS,ISC,
16151869,2011,1,19,18,55,40.02,-5.5423,35.6654,10.0,0.9,None,None,None,ISC,3.0,0.2,MS,IDC,
15942569,2011,1,19,18,59,33.03,39.4577,20.3848,3.6,0.91,None,None,6.52,ISC,3.0,0.2,MS,ISC,
15940544,2011,1,19,19,12,21.73,39.4536,20.3386,7.0,0.61,None,None,4.51,ISC,2.3,0.2,MS,IDC,
17190600,2011,1,20,3,33,27.78,27.8579,54.255,17.0,0.71,None,None,None,ISC,3.6,0.2,MS,IDC,
15960442,2011,1,20,11,39,37.54,39.5518,23.4424,11.6,0.86,None,None,6.36,ISC,3.4,0.3,MS,ISC,
15972518,2011,1,20,11,59,42.88,29.3758,52.1086,25.0,0.53,None,None,None,ISC,3.1,0.2,MS,IDC,
17190625,2011,1,20,14,23,57.8,19.3332,39.0264,18.0,1.71,None,None,None,ISC,3.2,0.2,MS,ISC,
16014163,2011,1,20,22,23,54.37,38.5846,21.5274,13.4,0.69,None,None,4.09,ISC,4.0,0.3,MS,IDC,
15948010,2011,1,21,7,25,49.8,35.4203,31.732,60.7,0.74,None,None,8.63,ISC,2.9,0.2,MS,IDC,
16396484,2011,1,21,19,8,26.03,38.2779,20.6695,15.8,0.75,None,None,5.46,ISC,3.6,0.2,MS,IDC,
17190693,2011,1,21,19,20,35.72,14.4318,56.2112,18.0,1.52,None,None,None,ISC,3.1,0.1,MS,ISC,
15957581,2011,1,22,6,10,26.22,36.3561,2.9579,9.0,0.62,None,None,5.56,ISC,3.8,0.3,ML,IDC,
16396558,2011,1,22,14,58,25.38,34.7583,25.089,8.5,1.16,None,None,7.65,ISC,3.5,0.2,ML,IDC,
17190765,2011,1,22,21,7,0.47,28.1448,56.3889,28.0,0.67,None,None,None,ISC,3.3,0.2,ML,IDC,
15960510,2011,1,23,13,6,35.59,39.5455,23.4856,12.1,0.93,None,None,7.28,ISC,3.2,0.2,MS,ISC,
16396661,2011,1,24,1,2,48.41,37.8257,21.151,13.0,0.74,None,None,6.15,ISC,3.9,0.2,MS,IDC,
16396717,2011,1,24,13,16,18.15,35.2852,27.22,19.7,1.33,None,None,5.19,ISC,2.4,0.3,ML,IDC,
15963057,2011,1,24,16,8,11.93,36.8649,2.3713,25.9,1.43,None,None,13.4,ISC,3.2,0.2,MS,IDC,
15968973,2011,1,24,23,56,10.1,38.7071,44.8286,4.6,0.75,None,None,5.85,ISC,2.8,0.2,MS,IDC,
16014267,2011,1,25,2,39,53.37,-28.7274,20.4083,10.0,0.62,None,None,None,ISC,3.6,0.2,MS,ISC,
17190947,2011,1,25,7,4,5.11,30.1133,51.7581,8.0,0.56,None,None,None,ISC,3.7,0.5,ML,IDC,
17190965,2011,1,25,13,59,24.87,26.8892,55.9643,14.0,0.56,None,None,None,ISC,3.1,0.2,MS,IDC,
16396932,2011,1,27,3,6,18.92,36.2633,23.0885,11.2,0.75,None,None,5.01,ISC,2.5,0.2,MS,IDC,
15970236,2011,1,27,7,2,5.11,28.174,58.9396,21.5,0.6,None,None,5.29,ISC,4.9,None,MW,GCMT,
16135914,2011,1,27,7,18,15.26,28.1673,59.164,10.0,0.7,None,None,None,ISC,3.8,0.3,ML,IDC,
601990163,2011,1,27,8,38,30.04,28.151,59.052,18.5,0.28,None,None,1.03,ISC,6.2,None,MW,GCMT,
15995005,2011,1,27,8,43,26.63,28.1223,59.084,10.0,0.34,None,None,None,ISC,3.3,0.6,ML,IDC,
15972646,2011,1,27,8,57,54.61,28.0035,59.3861,10.0,0.77,None,None,None,ISC,4.2,0.3,ML,IDC,
15972648,2011,1,27,9,5,20.27,28.1569,58.951,10.0,0.72,None,None,None,ISC,3.8,0.2,ML,IDC,
16396949,2011,1,27,9,7,25.05,28.1972,59.0673,10.0,0.64,None,None,None,ISC,4.1,0.3,ML,IDC,
17191090,2011,1,27,9,7,52.37,28.2557,58.993,10.0,0.41,None,None,None,ISC,4.4,0.2,ML,IDC,
17191092,2011,1,27,9,20,30.23,28.0913,58.9917,10.0,0.7,None,None,None,ISC,4.0,0.3,ML,IDC,
